latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
19.72423,73.44292,341.4,0.36,0.57,2017-12-29,0740,N,VIIRS,n,1,304.2,4.7,
21.36073,82.56333,340.6,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,306,4.3,
21.39367,82.7811,332.9,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304,1.9,
21.26426,81.95772,339.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.7,2.7,
21.17558,81.45844,341.5,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.1,4.3,
21.41924,83.04235,331.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.1,1.2,
21.49677,83.59175,333.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.8,1.3,
22.00224,87.35661,335.6,0.55,0.43,2017-12-29,0740,N,VIIRS,n,1,301.6,5.1,
21.1118,81.14562,346.1,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,306.9,4.3,
22.62174,93.53851,325.4,0.46,0.63,2017-12-29,0740,N,VIIRS,n,1,297.9,2.9,
22.6222,93.54396,332.6,0.46,0.63,2017-12-29,0740,N,VIIRS,n,1,297.8,2.9,
21.39606,83.04627,334.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.4,2.6,
19.7248,73.75709,344,0.34,0.56,2017-12-29,0740,N,VIIRS,n,1,303.2,3.2,
21.32282,82.60394,333.3,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304,1.9,
21.26377,82.26199,333.5,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,302.3,0.8,
22.05032,88.10236,328,0.41,0.45,2017-12-29,0740,N,VIIRS,l,1,301.8,2.9,
22.05309,88.12627,336.1,0.41,0.45,2017-12-29,0740,N,VIIRS,l,1,307.4,1.9,
21.05684,80.97757,335.5,0.4,0.37,2017-12-29,0740,N,VIIRS,l,1,308.8,5.7,
21.38116,83.0602,337,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.7,3.8,
21.47794,83.76903,331.3,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,302.1,1.9,
21.16131,81.69267,333.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.7,1.5,
21.26361,82.3492,334.2,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,303.3,3.7,
21.29638,82.6085,332,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,301.6,2.1,
21.29862,82.62325,335,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,302.2,4.9,
21.3442,82.92599,346.3,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304.4,7,
21.34475,82.92969,339.1,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,306.5,7,
21.1737,81.83622,342.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.8,2.8,
21.20336,82.0256,335.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.3,4.3,
21.17141,81.83705,335.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.2,2.1,
21.33929,82.93491,336.3,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.1,2.6,
21.20097,82.04933,331.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.5,1.5,
21.3171,82.80984,334.7,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,303.6,2.9,
21.19995,82.06474,334.6,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,306.1,2.4,
21.38686,83.29965,334.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302,4.8,
21.49445,84.03617,336.6,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,301.1,1.8,
21.16493,81.86115,341.3,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.7,3.9,
21.32215,82.88854,330.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304.7,2.2,
21.33657,82.98468,341,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.1,4.1,
21.33824,82.99579,334.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304,3.6,
21.33934,83.00319,342,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.2,4.5,
21.18242,81.99548,339.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.4,3.4,
21.24618,82.40954,339.1,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,309.1,26,
21.33548,83.00005,332.1,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,306,2.2,
21.24343,82.4138,342.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.1,7.3,
21.00588,80.92324,332.7,0.41,0.37,2017-12-29,0740,N,VIIRS,l,1,304.7,2.6,
21.32166,82.95307,344.4,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.6,4.7,
21.93162,87.4241,333.5,0.56,0.43,2017-12-29,0740,N,VIIRS,n,1,301.5,5.1,
21.28732,82.79221,331.4,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,303.5,1.6,
21.30287,82.89561,337,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.5,5.7,
21.21562,82.3429,345.1,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,306.8,4.4,
21.28018,82.81236,333.5,0.38,0.36,2017-12-29,0740,N,VIIRS,l,1,304.7,3.4,
21.40858,83.68007,337.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,301.9,3.5,
21.45746,84.01862,333,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,302.3,3.4,
21.48113,84.18427,333.4,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,302.6,2.2,
21.90389,87.36214,334.1,0.55,0.43,2017-12-29,0740,N,VIIRS,n,1,302.1,7.7,
21.19607,82.28188,330.2,0.38,0.36,2017-12-29,0740,N,VIIRS,l,1,305.1,2.5,
21.40579,83.68439,340.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.3,3.5,
21.17111,82.14204,330.8,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,304.2,3.2,
21.17168,82.14574,352.3,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.3,7,
21.16837,82.14632,346.3,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.1,7,
21.27526,82.84727,330.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,301.8,1.4,
21.3404,83.28452,331.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.3,1.5,
21.18502,82.27623,335.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.2,2,
21.42919,83.9175,330.9,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,303.2,2.2,
21.45544,84.12518,336.6,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,300.5,2.2,
21.19201,82.36593,335,0.38,0.36,2017-12-29,0740,N,VIIRS,l,1,306.7,1.8,
21.25368,82.77147,335.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,303.9,3.6,
21.25424,82.77516,335.2,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,303.1,4.1,
21.07069,81.60912,341.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.1,4.7,
21.18191,82.32225,344.9,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304.1,17.8,
21.18248,82.32593,345.4,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.9,25.7,
21.25649,82.81261,336,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,303.5,6.2,
21.2576,82.82001,333.5,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,302.5,2.7,
21.26149,82.84584,334,0.38,0.36,2017-12-29,0740,N,VIIRS,l,1,307,3.5,
21.2626,82.85323,336.5,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304.4,9,
21.39559,83.75574,336.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.3,3,
21.25704,82.81631,367,0.38,0.36,2017-12-29,0740,N,VIIRS,h,1,303.2,6.2,
21.12594,81.98257,343.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.2,7.4,
21.16067,82.38274,346.9,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,309.9,11.5,
21.054,81.71991,346.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.7,2.7,
21.33708,83.58775,339.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.7,2.8,
21.13817,82.28059,340.7,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305,6.7,
21.21306,82.81654,337.7,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.1,3.7,
21.11317,82.20562,337.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.1,3.1,
21.21368,82.86563,331.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.7,2.6,
21.21479,82.87302,337.4,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304.4,2.4,
21.35662,83.85538,334.7,0.39,0.37,2017-12-29,0740,N,VIIRS,n,1,303.2,2.4,
21.01092,81.59296,337.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.8,2.7,
21.08369,82.0588,337.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305,4.2,
21.12359,82.31752,333.1,0.38,0.36,2017-12-29,0740,N,VIIRS,l,1,305,29.6,
21.34831,83.82179,340.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.3,4.5,
21.11074,82.2781,355,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.3,10.5,
21.11131,82.28179,344.5,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,306.4,10.5,
21.10744,82.27867,348.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.8,10.5,
21.1132,82.33827,340.9,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,310.8,23.6,
21.10998,82.36155,331.7,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304.2,2.7,
21.02631,81.90881,333.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.3,2.1,
21.04251,82.01276,345.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.7,4.1,
21.30488,83.78235,339.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,303.2,3,
20.88152,81.04151,340.2,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,305.7,4.9,
20.96617,81.57008,342.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.2,5.4,
19.45548,73.40636,330.1,0.36,0.58,2017-12-29,0740,N,VIIRS,l,1,303,5.7,
20.87815,81.04213,346.5,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,309.2,4.9,
19.45096,73.41106,349.3,0.36,0.58,2017-12-29,0740,N,VIIRS,n,1,298.4,7.1,
20.2028,77.21384,351.1,0.41,0.45,2017-12-29,0740,N,VIIRS,n,1,314.1,5.8,
21.18236,83.10968,346.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.6,5.3,
20.98419,81.83599,330.8,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,305.8,6.5,
20.98478,81.83972,350.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.1,6.5,
21.28521,83.83601,333.7,0.39,0.37,2017-12-29,0740,N,VIIRS,n,1,303.5,3.4,
20.85515,81.0503,343.9,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,306.8,12.3,
21.28841,83.88211,336.6,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,305.5,2.1,
21.00027,81.9821,342.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.9,3.5,
21.00085,81.9858,351,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,310.6,8,
21.01254,82.17009,333.4,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,304.2,1.8,
21.23892,83.68115,336.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.2,3.7,
20.98212,81.99672,347.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,309.1,5,
21.24362,83.74961,332.3,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,303.8,1.7,
21.24417,83.75339,332.3,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,306,2.1,
20.94469,81.90399,337.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.4,1.9,
20.98154,82.14124,332.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.6,2.6,
20.9975,82.24466,341.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308,4.1,
21.0163,82.38905,340.9,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,307.2,5.7,
21.01299,82.38962,336,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,304.9,2.4,
21.21193,83.72007,331.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.4,2,
21.2372,83.89407,332.6,0.4,0.37,2017-12-29,0740,N,VIIRS,l,1,306.1,3.1,
21.671,87.08949,332.7,0.53,0.42,2017-12-29,0740,N,VIIRS,n,1,300.8,3.4,
20.92768,81.92609,335.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306,4.1,
20.92826,81.92981,351.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,309.6,6.6,
20.97367,82.22228,337.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.3,4.6,
20.97424,82.22598,333.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.2,1.8,
20.92436,81.92668,348.5,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.8,4.1,
20.92494,81.9304,336.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.6,6.6,
20.93651,82.0046,337,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,310.6,3.8,
21.65428,87.11279,334.5,0.53,0.42,2017-12-29,0740,N,VIIRS,n,1,301.1,8.2,
20.91936,82.00381,334,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,305.4,2.2,
21.16266,83.61652,333.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,303.9,5,
21.16321,83.62025,331.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,301.4,4,
20.92586,82.06738,340.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.6,9.4,
20.99187,82.49534,330.2,0.38,0.36,2017-12-29,0740,N,VIIRS,l,1,302.8,12.8,
20.99243,82.49902,346.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,310.2,12.8,
21.14714,83.6037,334.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,303.4,1.5,
20.89351,81.94739,335.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.7,2.1,
20.89583,81.96223,333.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.1,1.9,
20.89641,81.96594,334.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.4,2.8,
21.17982,83.85297,332.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,303.9,0.8,
20.87678,81.86249,337.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305,3,
20.87736,81.8662,342.5,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.3,3,
20.86894,81.92119,344,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,309.8,14.5,
20.87204,81.96261,340.3,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.1,1.7,
20.87378,81.97373,338.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306,3.6,
20.87046,81.97433,334.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.2,3.6,
21.13564,83.75204,333.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.5,2.1,
20.75319,81.26957,332.1,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,301.9,2,
20.86027,81.94968,337.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.8,2.4,
20.93504,82.45638,333.4,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.6,1.9,
20.88021,82.14407,345.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305,4.8,
20.87633,82.14095,341,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.9,4.3,
20.8769,82.14465,346.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.8,4.8,
20.86742,82.12732,334.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.4,1.6,
20.81494,81.81242,331.2,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,305,8.4,
20.81553,81.81615,352.5,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,309.6,8.4,
20.81728,81.82733,339.5,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.8,3.2,
21.08475,83.59121,332.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.7,1.4,
21.09459,83.68173,335.3,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.3,2.5,
21.09125,83.68228,334.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,303.2,1.6,
20.90643,82.46886,334.8,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,306.5,2.9,
21.09713,83.79311,334.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.7,3,
21.08533,83.82983,334.1,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,306.3,2.8,
20.79433,81.94225,348.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.5,4.4,
20.83983,82.23457,335.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.3,2.3,
20.79101,81.94283,336.5,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,308.5,4.4,
20.79159,81.94653,335.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.6,2.9,
20.99875,83.33064,333.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.2,2.1,
21.06042,83.77596,339.7,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,303.7,3.4,
19.11901,73.08295,336.2,0.39,0.59,2017-12-29,0740,N,VIIRS,n,1,306,6.4,
20.74981,81.78947,353.2,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,312.2,12.4,
19.1198,73.08664,367,0.39,0.59,2017-12-29,0740,N,VIIRS,h,1,305.5,6.4,
20.74649,81.79005,335.7,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,305.8,12.4,
21.04215,83.74426,331,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.7,1.7,
21.01377,83.5723,334.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.7,2.4,
21.01704,83.59475,332.7,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,302.7,3.6,
21.01759,83.59849,334.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302,5.8,
21.01412,83.64509,330.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.6,1.4,
21.01866,83.76011,331.5,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.6,0.9,
19.12406,73.08288,344.3,0.39,0.59,2017-12-29,0740,N,VIIRS,n,1,305.4,3.9,
19.12483,73.08657,332.2,0.39,0.59,2017-12-29,0740,N,VIIRS,l,1,304.7,3.9,
21.00149,83.71288,332.6,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.7,1.5,
19.11866,73.08414,349.9,0.39,0.59,2017-12-29,0740,N,VIIRS,n,1,306.4,3.9,
19.11943,73.08783,340.1,0.39,0.59,2017-12-29,0740,N,VIIRS,n,1,304.1,3.9,
19.15111,73.26727,334.6,0.38,0.59,2017-12-29,0740,N,VIIRS,n,1,306.4,2.8,
20.99317,83.70272,330.2,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,301.5,2.6,
20.80396,82.48335,342.9,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,306.3,5.2,
20.80452,82.48703,333.2,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305,5.2,
19.11982,73.27813,331.1,0.38,0.59,2017-12-29,0740,N,VIIRS,l,1,305.9,1.7,
19.02089,72.89079,339.3,0.4,0.6,2017-12-29,0740,N,VIIRS,n,1,304.1,3.6,
20.96418,83.73824,334.3,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.5,2.1,
19.01246,72.90507,344.3,0.4,0.6,2017-12-29,0740,N,VIIRS,n,1,305,4.4,
22.17921,82.1837,336.5,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,305.4,6.4,
22.18035,82.19112,341.7,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,303.4,4.9,
22.17704,82.1917,332.5,0.38,0.36,2017-12-29,0741,N,VIIRS,l,1,303.8,4.9,
22.15392,82.19576,331.4,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,303.5,2.4,
22.15355,82.23773,338.1,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,305.1,3.2,
22.1325,82.21096,340.4,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,304.7,3.6,
22.13221,82.43185,340.6,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,304.1,6.5,
22.12941,82.43279,335.7,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,303.2,1.9,
22.12168,82.42652,330.3,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,301.4,1.6,
22.11837,82.4271,334.2,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,303.8,1.6,
22.04258,82.0862,338,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,304.7,3.2,
22.10831,82.58494,333.7,0.38,0.36,2017-12-29,0741,N,VIIRS,l,1,304.5,2.1,
23.38437,93.65159,334.1,0.47,0.64,2017-12-29,0741,N,VIIRS,n,1,294.9,4.9,
20.81676,75.27327,332.7,0.52,0.5,2017-12-29,0741,N,VIIRS,l,1,305.1,1.5,
22.06705,82.40176,340.7,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,305.2,4.6,
22.08727,82.53528,332,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,300.5,2.5,
22.09566,82.59093,334.6,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,302.5,2.4,
21.99205,81.93484,338.6,0.39,0.36,2017-12-29,0741,N,VIIRS,n,1,305.4,3.4,
22.08452,82.53955,347.1,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,306.1,6.3,
22.08396,82.53584,367,0.38,0.36,2017-12-29,0741,N,VIIRS,h,1,311.5,16,
22.08066,82.53642,347,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,306.1,16,
22.08122,82.54012,343.3,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,305.7,6.3,
22.07372,82.64803,334.9,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,305.9,2.9,
22.01653,82.29262,337.2,0.38,0.36,2017-12-29,0741,N,VIIRS,n,1,304.3,3.5,
20.96787,83.81084,337.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,304.5,3,
20.69946,82.0927,346.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.2,4.5,
20.02776,78.20881,336.2,0.54,0.42,2017-12-29,0740,N,VIIRS,n,1,309.1,4.3,
20.02724,78.21152,335.5,0.54,0.42,2017-12-29,0740,N,VIIRS,n,1,309.3,2.5,
20.65963,82.11887,336.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.9,3.1,
20.65497,82.17663,333.1,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,304,3.3,
20.63285,82.07797,336.4,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,305.4,2.8,
20.45876,81.34656,341.9,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,303.8,5.6,
20.96174,85.17488,354.3,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,309.7,9.7,
20.9623,85.17898,352.8,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,313.4,9.7,
20.96286,85.18309,337.7,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,307,6.2,
20.964,85.19135,344.5,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,309.4,7.4,
20.95825,85.17541,331.4,0.43,0.38,2017-12-29,0740,N,VIIRS,l,1,304.5,2.6,
20.95882,85.17951,333.4,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,301.7,2.6,
20.95938,85.18362,353.7,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,310.1,7.7,
20.32883,81.35002,331.5,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,302.9,2.7,
20.8744,84.9925,332.1,0.42,0.38,2017-12-29,0740,N,VIIRS,n,1,306,2.4,
19.80836,78.36034,335,0.54,0.42,2017-12-29,0740,N,VIIRS,n,1,308.6,2.6,
20.19419,80.71111,338.4,0.42,0.37,2017-12-29,0740,N,VIIRS,n,1,302.4,2.9,
20.65896,83.77679,332.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,302.4,2.1,
19.35202,76.26749,344.3,0.48,0.48,2017-12-29,0740,N,VIIRS,n,1,308.5,5.7,
20.13897,80.67616,333.5,0.42,0.38,2017-12-29,0740,N,VIIRS,n,1,305,1.6,
20.79623,85.25421,342.6,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,304.6,7,
20.28638,81.83038,336.3,0.39,0.36,2017-12-29,0740,N,VIIRS,l,1,309.5,3.9,
20.79274,85.25475,337.8,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,304.5,7,
20.30305,81.98036,346.8,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.2,4.8,
18.63346,73.08315,335.8,0.4,0.6,2017-12-29,0740,N,VIIRS,n,1,307.3,3,
18.7456,73.82764,335.7,0.35,0.57,2017-12-29,0740,N,VIIRS,l,1,306,3.3,
19.22105,76.2459,331.6,0.49,0.48,2017-12-29,0740,N,VIIRS,n,1,305.6,4.5,
19.22198,76.24421,336.7,0.49,0.48,2017-12-29,0740,N,VIIRS,n,1,305.9,3.2,
18.74566,73.82887,337.2,0.35,0.57,2017-12-29,0740,N,VIIRS,n,1,306.9,3.8,
21.63835,93.6418,330.6,0.45,0.63,2017-12-29,0740,N,VIIRS,n,1,295.3,2.6,
19.20663,76.7104,332.8,0.46,0.47,2017-12-29,0740,N,VIIRS,n,1,305.7,2.4,
18.64684,73.95393,332.9,0.35,0.57,2017-12-29,0740,N,VIIRS,n,1,302,2.9,
20.31573,83.21562,333.4,0.38,0.36,2017-12-29,0740,N,VIIRS,l,1,306,4.6,
18.64703,73.95572,342.7,0.35,0.57,2017-12-29,0740,N,VIIRS,n,1,302.9,3,
19.83688,80.51602,330.4,0.43,0.38,2017-12-29,0740,N,VIIRS,n,1,304,3,
19.24014,77.18254,333.9,0.43,0.46,2017-12-29,0740,N,VIIRS,n,1,308.2,3,
19.82762,80.56776,331.3,0.42,0.38,2017-12-29,0740,N,VIIRS,n,1,303.3,2.6,
19.93176,81.41827,332.5,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,303.5,2.7,
19.92779,81.41509,332.5,0.4,0.37,2017-12-29,0740,N,VIIRS,n,1,303.7,2.7,
20.18087,83.17075,331.5,0.38,0.36,2017-12-29,0740,N,VIIRS,n,1,305.6,2.5,
18.42054,73.32384,339.8,0.39,0.59,2017-12-29,0740,N,VIIRS,n,1,304.2,7.2,
19.98498,82.22255,345.9,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,306.1,4.5,
19.96743,82.15369,339.1,0.39,0.36,2017-12-29,0740,N,VIIRS,n,1,307.1,4.4,
